idTransaction;idBien;dateMutation;valeurFonciere
6416;6416;30/01/2020;84500
6417;6417;30/01/2020;170000
6418;6418;30/01/2020;69637
6419;6419;30/01/2020;255500
6420;6420;18/02/2020;259060
6421;6421;30/01/2020;47500
6422;6422;30/01/2020;132400
6423;6423;30/01/2020;60400
6424;6424;30/01/2020;109000
6425;6425;30/01/2020;205000
6426;6426;30/01/2020;109700
6427;6427;30/01/2020;84000
6428;6428;30/01/2020;150000
6429;6429;30/01/2020;98000
6430;6430;30/01/2020;76500
6431;6431;30/01/2020;124500
6432;6432;30/01/2020;285000
6433;6433;30/01/2020;33000
6434;6434;30/01/2020;23100
6435;6435;30/01/2020;114000
6436;6436;30/01/2020;246500
6437;6437;30/01/2020;99000
6438;6438;30/01/2020;105000
6439;6439;30/01/2020;81000
6440;6440;30/01/2020;60000
6441;6441;30/01/2020;84000
6442;6442;30/01/2020;116500
6443;6443;04/06/2020;93500
6444;6444;30/01/2020;127000
6445;6445;30/01/2020;168000
6446;6446;30/01/2020;88500
6447;6447;28/02/2020;72500
6448;6448;30/01/2020;119500
6449;6449;30/01/2020;74280
6450;6450;30/01/2020;165000
6451;6451;30/01/2020;119000
6452;6452;30/01/2020;129250
6453;6453;30/01/2020;
6454;6454;30/01/2020;213500
6455;6455;30/01/2020;537575
6456;6456;30/01/2020;135000
6457;6457;30/01/2020;30000
6458;6458;30/01/2020;197800
6459;6459;30/01/2020;144420
6460;6460;30/01/2020;129000
6461;6461;22/05/2020;380500
6462;6462;30/01/2020;103400
6463;6463;30/01/2020;143000
6464;6464;30/01/2020;158000
6465;6465;30/01/2020;164000
6466;6466;30/01/2020;102200
6467;6467;30/01/2020;400000
6468;6468;30/01/2020;64800
6469;6469;30/01/2020;20500
6470;6470;30/01/2020;164500
6471;6471;30/01/2020;233050
6472;6472;30/01/2020;161369
6473;6473;30/01/2020;195000
6474;6474;30/01/2020;83848
6475;6475;30/01/2020;632000
6476;6476;30/01/2020;132000
6477;6477;30/01/2020;100000
6478;6478;30/01/2020;743000
6479;6479;30/01/2020;606510
6480;6480;30/01/2020;355000
6481;6481;13/05/2020;304000
6482;6482;30/01/2020;425000
6483;6483;30/01/2020;439275
6484;6484;30/01/2020;697500
6485;6485;30/01/2020;549000
6486;6486;30/01/2020;410000
6487;6487;30/01/2020;895840
6488;6488;30/01/2020;44850
6489;6489;30/01/2020;642000
6490;6490;30/01/2020;208000
6491;6491;05/06/2020;463000
6492;6492;30/01/2020;577900
6493;6493;30/01/2020;493170
6494;6494;30/01/2020;463000
6495;6495;30/01/2020;364750
6496;6496;30/01/2020;329000
6497;6497;30/01/2020;302000
6498;6498;30/01/2020;270000
6499;6499;30/01/2020;2634000
6500;6500;30/01/2020;53000
6501;6501;30/01/2020;135500
6502;6502;30/01/2020;525500
6503;6503;28/02/2020;595000
6504;6504;30/01/2020;338000
6505;6505;30/01/2020;455000
6506;6506;05/05/2020;499000
6507;6507;30/01/2020;589250
6508;6508;30/01/2020;165850
6509;6509;30/01/2020;601288
6510;6510;15/06/2020;578000
6511;6511;30/01/2020;895503
6512;6512;30/01/2020;145000
6513;6513;30/01/2020;2578300
6514;6514;30/01/2020;892850
6515;6515;30/01/2020;667000
6516;6516;30/01/2020;309500
6517;6517;30/01/2020;381275
6518;6518;15/05/2020;695400
6519;6519;30/01/2020;340500
6520;6520;30/01/2020;1270000
6521;6521;30/01/2020;589000
6522;6522;30/01/2020;364000
6523;6523;30/01/2020;502500
6524;6524;30/01/2020;1080000
6525;6525;30/01/2020;345023
6526;6526;30/01/2020;271100
6527;6527;30/01/2020;531100
6528;6528;30/01/2020;122500
6529;6529;06/02/2020;171000
6530;6530;30/01/2020;1291000
6531;6531;30/01/2020;358000
6532;6532;30/01/2020;174000
6533;6533;08/06/2020;160000
6534;6534;30/01/2020;767200
6535;6535;12/02/2020;85000
6536;6536;30/01/2020;567000
6537;6537;30/01/2020;394300
6538;6538;30/01/2020;92000
6539;6539;30/01/2020;144000
6540;6540;30/01/2020;38500
6541;6541;30/01/2020;184530
6542;6542;30/01/2020;78500
6543;6543;05/02/2020;80000
6544;6544;30/01/2020;290000
6545;6545;30/01/2020;105000
6546;6546;30/01/2020;150000
6547;6547;30/01/2020;116000
6548;6548;30/01/2020;240000
6549;6549;30/01/2020;156370
6550;6550;02/04/2020;164500
6551;6551;30/01/2020;152000
6552;6552;30/01/2020;355400
6553;6553;30/01/2020;148000
6554;6554;13/02/2020;145000
6555;6555;27/02/2020;163342
6556;6556;30/01/2020;253260
6557;6557;30/01/2020;182000
6558;6558;30/01/2020;96500
6559;6559;30/01/2020;202200
6560;6560;30/01/2020;178900
6561;6561;30/01/2020;151300
6562;6562;20/05/2020;145000
6563;6563;30/01/2020;257250
6564;6564;30/01/2020;130400
6565;6565;30/01/2020;135000
6566;6566;30/01/2020;210000
6567;6567;30/01/2020;266600
6568;6568;30/01/2020;444000
6569;6569;30/01/2020;108000
6570;6570;30/01/2020;342500
6571;6571;30/01/2020;732000
6572;6572;30/01/2020;186000
6573;6573;30/01/2020;188000
6574;6574;30/01/2020;76590
6575;6575;30/01/2020;68947
6576;6576;30/01/2020;85000
6577;6577;30/01/2020;217000
6578;6578;30/01/2020;400000
6579;6579;30/01/2020;112500
6580;6580;30/01/2020;457000
6581;6581;30/01/2020;248000
6582;6582;30/01/2020;104000
6583;6583;30/01/2020;92000
6584;6584;30/01/2020;57000
6585;6585;30/01/2020;165000
6586;6586;24/02/2020;142000
6587;6587;23/04/2020;174900
6588;6588;23/04/2020;151000
6589;6589;04/05/2020;185500
6590;6590;11/05/2020;145000
6591;6591;30/01/2020;38000
6592;6592;30/01/2020;45000
6593;6593;30/01/2020;71000
6594;6594;30/01/2020;126200
6595;6595;30/01/2020;108000
6596;6596;30/01/2020;36500
6597;6597;30/01/2020;69500
6598;6598;30/01/2020;98170
6599;6599;30/01/2020;44300
6600;6600;30/01/2020;63085
6601;6601;29/05/2020;106470
6602;6602;30/01/2020;167000
6603;6603;30/01/2020;262500
6604;6604;30/01/2020;165000
6605;6605;30/01/2020;124500
6606;6606;30/01/2020;140500
6607;6607;30/01/2020;180000
6608;6608;30/01/2020;354500
6609;6609;30/01/2020;216330
6610;6610;30/01/2020;70000
6611;6611;30/01/2020;210690
6612;6612;30/01/2020;629900
6613;6613;30/01/2020;200550
6614;6614;30/01/2020;355000
6615;6615;30/01/2020;150000
6616;6616;30/01/2020;312700
6617;6617;12/03/2020;210000
6618;6618;30/01/2020;730000
6619;6619;30/01/2020;360000
6620;6620;30/01/2020;397500
6621;6621;30/01/2020;306750
6622;6622;30/01/2020;601100
6623;6623;30/01/2020;205000
6624;6624;30/01/2020;936000
6625;6625;30/01/2020;184000
6626;6626;30/01/2020;232000
6627;6627;30/01/2020;234000
6628;6628;30/01/2020;332700
6629;6629;30/01/2020;132500
6630;6630;30/01/2020;223000
6631;6631;30/01/2020;139100
6632;6632;30/01/2020;461500
6633;6633;12/03/2020;262000
6634;6634;30/01/2020;365000
6635;6635;30/01/2020;291738
6636;6636;30/01/2020;80893
6637;6637;30/01/2020;475000
6638;6638;23/04/2020;173000
6639;6639;30/01/2020;234300
6640;6640;30/01/2020;322000
6641;6641;30/01/2020;873150
6642;6642;30/01/2020;136000
6643;6643;30/01/2020;384000
6644;6644;30/01/2020;870000
6645;6645;30/01/2020;964000
6646;6646;30/01/2020;80000
6647;6647;30/01/2020;235000
6648;6648;30/01/2020;126500
6649;6649;30/01/2020;84000
6650;6650;30/01/2020;275000
6651;6651;30/01/2020;500000
6652;6652;30/01/2020;180000
6653;6653;30/01/2020;110000
6654;6654;30/01/2020;323000
6655;6655;30/01/2020;259000
6656;6656;30/01/2020;92740
6657;6657;30/01/2020;275400
6658;6658;30/01/2020;120000
6659;6659;30/01/2020;180000
6660;6660;30/01/2020;158000
6661;6661;30/01/2020;500000
6662;6662;30/01/2020;98000
6663;6663;30/01/2020;65000
6664;6664;30/01/2020;171000
6665;6665;30/01/2020;95000
6666;6666;30/01/2020;210000
6667;6667;17/02/2020;244120
6668;6668;30/01/2020;322000
6669;6669;30/04/2020;125000
6670;6670;30/01/2020;270000
6671;6671;30/01/2020;175000
6672;6672;30/01/2020;272900
6673;6673;30/01/2020;191500
6674;6674;30/01/2020;300000
6675;6675;30/01/2020;172000
6676;6676;30/01/2020;115000
6677;6677;30/01/2020;143000
6678;6678;30/01/2020;257200
6679;6679;30/01/2020;80000
6680;6680;30/01/2020;146000
6681;6681;30/01/2020;159300
6682;6682;04/06/2020;160000
6683;6683;30/01/2020;130000
6684;6684;30/01/2020;322000
6685;6685;30/01/2020;82500
6686;6686;30/01/2020;65000
6687;6687;30/01/2020;312000
6688;6688;30/01/2020;260000
6689;6689;30/01/2020;208000
6690;6690;30/01/2020;252700
6691;6691;30/01/2020;150000
6692;6692;30/01/2020;72000
6693;6693;30/01/2020;63000
6694;6694;30/01/2020;175000
6695;6695;31/01/2020;150000
6696;6696;31/01/2020;530000
6697;6697;25/02/2020;435000
6698;6698;31/01/2020;285000
6699;6699;31/01/2020;274000
6700;6700;31/01/2020;110000
6701;6701;31/01/2020;47000
6702;6702;28/05/2020;41000
6703;6703;31/01/2020;160500
6704;6704;31/01/2020;105375
6705;6705;31/01/2020;182000
6706;6706;31/01/2020;211687
6707;6707;31/01/2020;1100000
6708;6708;31/01/2020;102000
6709;6709;31/01/2020;105000
6710;6710;31/01/2020;240000
6711;6711;02/03/2020;220000
6712;6712;31/01/2020;118000
6713;6713;31/01/2020;325000
6714;6714;31/01/2020;110000
6715;6715;31/01/2020;140000
6716;6716;31/01/2020;245000
6717;6717;31/01/2020;341000
6718;6718;31/01/2020;200150
6719;6719;31/01/2020;205250
6720;6720;31/01/2020;50925
6721;6721;31/01/2020;559900
6722;6722;31/01/2020;88405
6723;6723;31/01/2020;100000
6724;6724;18/02/2020;95000
6725;6725;03/03/2020;98000
6726;6726;26/03/2020;101000
6727;6727;31/01/2020;1380000
6728;6728;31/01/2020;142200
6729;6729;16/03/2020;164000
6730;6730;31/01/2020;75200
6731;6731;31/01/2020;215000
6732;6732;05/03/2020;150000
6733;6733;18/05/2020;118000
6734;6734;31/01/2020;92000
6735;6735;31/01/2020;83000
6736;6736;31/01/2020;85000
6737;6737;31/01/2020;128000
6738;6738;31/01/2020;59000
6739;6739;31/01/2020;30000
6740;6740;31/01/2020;74000
6741;6741;31/01/2020;64000
6742;6742;31/01/2020;44100
6743;6743;31/01/2020;43000
6744;6744;31/01/2020;139000
6745;6745;31/01/2020;148000
6746;6746;31/01/2020;153000
6747;6747;31/01/2020;134000
6748;6748;31/01/2020;42540
6749;6749;31/01/2020;24000
6750;6750;31/01/2020;305000
6751;6751;31/01/2020;221000
6752;6752;13/02/2020;316000
6753;6753;31/01/2020;224000
6754;6754;31/01/2020;232000
6755;6755;31/01/2020;66000
6756;6756;31/01/2020;185000
6757;6757;31/01/2020;77000
6758;6758;31/01/2020;65000
6759;6759;31/01/2020;268400
6760;6760;31/01/2020;560000
6761;6761;31/01/2020;1000000
6762;6762;31/01/2020;162000
6763;6763;31/01/2020;75400
6764;6764;31/01/2020;171000
6765;6765;31/01/2020;56000
6766;6766;31/01/2020;150000
6767;6767;06/03/2020;244000
6768;6768;31/01/2020;255000
6769;6769;31/01/2020;130000
6770;6770;31/01/2020;60500
6771;6771;31/01/2020;65500
6772;6772;31/01/2020;323000
6773;6773;31/01/2020;98930
6774;6774;31/01/2020;63350
6775;6775;31/01/2020;96050
6776;6776;31/01/2020;71000
6777;6777;05/05/2020;75000
6778;6778;31/01/2020;37500
6779;6779;31/01/2020;139000
6780;6780;12/05/2020;101000
6781;6781;31/01/2020;73000
6782;6782;31/01/2020;87000
6783;6783;31/01/2020;162000
6784;6784;31/01/2020;363000
6785;6785;31/01/2020;447000
6786;6786;31/01/2020;103000
6787;6787;31/01/2020;227700
6788;6788;31/01/2020;433000
6789;6789;31/01/2020;128000
6790;6790;31/01/2020;92400
6791;6791;31/01/2020;216315
6792;6792;31/01/2020;215380
6793;6793;31/01/2020;783265
6794;6794;31/01/2020;152000
6795;6795;31/01/2020;100732
6796;6796;31/01/2020;270000
6797;6797;31/01/2020;119000
6798;6798;31/01/2020;190000
6799;6799;31/01/2020;114500
6800;6800;31/01/2020;235500
6801;6801;31/01/2020;343700
6802;6802;31/01/2020;347500
6803;6803;31/01/2020;167000
6804;6804;31/01/2020;192018
6805;6805;31/01/2020;131500
6806;6806;31/01/2020;334830
6807;6807;31/01/2020;278650
6808;6808;31/01/2020;407650
6809;6809;31/01/2020;242150
6810;6810;31/01/2020;166600
6811;6811;31/01/2020;143000
6812;6812;31/01/2020;141020
6813;6813;31/01/2020;141600
6814;6814;31/01/2020;158500
6815;6815;31/01/2020;70000
6816;6816;31/01/2020;561500
6817;6817;31/01/2020;110260
6818;6818;11/02/2020;81600
6819;6819;31/01/2020;279000
6820;6820;31/01/2020;176000
6821;6821;31/01/2020;263450
6822;6822;31/01/2020;69900
6823;6823;31/01/2020;200381
6824;6824;31/01/2020;29000
6825;6825;31/01/2020;76000
6826;6826;31/01/2020;14000
6827;6827;31/01/2020;99800
6828;6828;31/01/2020;87000
6829;6829;31/01/2020;56000
6830;6830;31/01/2020;91500
6831;6831;31/01/2020;82000
6832;6832;31/01/2020;78000
6833;6833;31/01/2020;105000
6834;6834;31/01/2020;196000
6835;6835;31/01/2020;106500
6836;6836;31/01/2020;215500
6837;6837;31/01/2020;68000
6838;6838;31/01/2020;127000
6839;6839;31/01/2020;125200
6840;6840;31/01/2020;52300
6841;6841;31/01/2020;330000
6842;6842;31/01/2020;216740
6843;6843;31/01/2020;96000
6844;6844;31/01/2020;204104
6845;6845;31/01/2020;113645
6846;6846;31/01/2020;145800
6847;6847;31/01/2020;72125
6848;6848;20/05/2020;67800
6849;6849;31/01/2020;103750
6850;6850;31/01/2020;133000
6851;6851;31/01/2020;330000
6852;6852;31/01/2020;100000
6853;6853;31/01/2020;136525
6854;6854;31/01/2020;109500
6855;6855;31/01/2020;219530
6856;6856;31/01/2020;236200
6857;6857;31/01/2020;140000
6858;6858;31/01/2020;88000
6859;6859;31/01/2020;160000
6860;6860;21/02/2020;113160
6861;6861;02/06/2020;133000
6862;6862;31/01/2020;84987
6863;6863;31/01/2020;183310
6864;6864;31/01/2020;117000
6865;6865;05/02/2020;114000
6866;6866;31/01/2020;103000
6867;6867;31/01/2020;134000
6868;6868;31/01/2020;30500
6869;6869;31/01/2020;74200
6870;6870;31/01/2020;55500
6871;6871;06/02/2020;61600
6872;6872;31/01/2020;88000
6873;6873;31/01/2020;107750
6874;6874;31/01/2020;41300
6875;6875;31/01/2020;63950
6876;6876;31/01/2020;116500
6877;6877;31/01/2020;85000
6878;6878;31/01/2020;112500
6879;6879;31/01/2020;319990
6880;6880;31/01/2020;13300
6881;6881;31/01/2020;120000
6882;6882;31/01/2020;105000
6883;6883;31/01/2020;220000
6884;6884;31/01/2020;70000
6885;6885;31/01/2020;45000
6886;6886;31/01/2020;90500
6887;6887;31/01/2020;137500
6888;6888;31/01/2020;223000
6889;6889;31/01/2020;35000
6890;6890;31/01/2020;35000
6891;6891;31/01/2020;52000
6892;6892;31/01/2020;53590
6893;6893;31/01/2020;126500
6894;6894;31/01/2020;172000
6895;6895;31/01/2020;89233
6896;6896;31/01/2020;72050
6897;6897;31/01/2020;34000
6898;6898;05/06/2020;34515
6899;6899;31/01/2020;463000
6900;6900;31/01/2020;105000
6901;6901;31/01/2020;95000
6902;6902;31/01/2020;73500
6903;6903;31/01/2020;142500
6904;6904;31/01/2020;62000
6905;6905;31/01/2020;183000
6906;6906;31/01/2020;173000
6907;6907;31/01/2020;82000
6908;6908;29/05/2020;169000
6909;6909;31/01/2020;185350
6910;6910;12/03/2020;166250
6911;6911;31/01/2020;176800
6912;6912;31/01/2020;300000
6913;6913;31/01/2020;65550
6914;6914;31/01/2020;114000
6915;6915;31/01/2020;245800
6916;6916;31/01/2020;143400
6917;6917;31/01/2020;63000
6918;6918;31/01/2020;67200
6919;6919;31/01/2020;22500
6920;6920;31/01/2020;78000
6921;6921;31/01/2020;100500
6922;6922;31/01/2020;182000
6923;6923;31/01/2020;162000
6924;6924;31/01/2020;83665
6925;6925;31/01/2020;200600
6926;6926;31/01/2020;196650
6927;6927;31/01/2020;138400
6928;6928;31/01/2020;281867
6929;6929;31/01/2020;175000
6930;6930;31/01/2020;65000
6931;6931;31/01/2020;425000
6932;6932;31/01/2020;158430
6933;6933;31/01/2020;72500
6934;6934;05/06/2020;109250
6935;6935;31/01/2020;317500
6936;6936;31/01/2020;182450
6937;6937;31/01/2020;198000
6938;6938;06/05/2020;180500
6939;6939;31/01/2020;415590
6940;6940;31/01/2020;957000
6941;6941;31/01/2020;211000
6942;6942;31/01/2020;755000
6943;6943;31/01/2020;460000
6944;6944;31/01/2020;265000
6945;6945;30/04/2020;122500
6946;6946;31/01/2020;384000
6947;6947;31/01/2020;34000
6948;6948;31/01/2020;97800
6949;6949;31/01/2020;31000
6950;6950;31/01/2020;163300
6951;6951;31/01/2020;306000
6952;6952;31/01/2020;258800
6953;6953;31/01/2020;184600
6954;6954;31/01/2020;599000
6955;6955;31/01/2020;68800
6956;6956;31/01/2020;1265000
6957;6957;31/01/2020;211545
6958;6958;31/01/2020;51775
6959;6959;31/01/2020;624080
6960;6960;31/01/2020;110000
6961;6961;31/01/2020;40445
6962;6962;31/01/2020;52500
6963;6963;10/06/2020;138000
6964;6964;31/01/2020;170000
6965;6965;31/01/2020;137280
6966;6966;31/01/2020;418000
6967;6967;18/05/2020;385550
6968;6968;31/01/2020;1430000
6969;6969;25/02/2020;590000
6970;6970;31/01/2020;932000
6971;6971;31/01/2020;860000
6972;6972;31/01/2020;543100
6973;6973;31/01/2020;416820
6974;6974;31/01/2020;900000
6975;6975;31/01/2020;642200
6976;6976;10/02/2020;870000
6977;6977;31/01/2020;470000
6978;6978;31/01/2020;368000
6979;6979;31/01/2020;122000
6980;6980;31/01/2020;268000
6981;6981;31/01/2020;2001400
6982;6982;31/01/2020;51875
6983;6983;31/01/2020;247000
6984;6984;31/01/2020;375000
6985;6985;31/01/2020;570270
6986;6986;31/01/2020;198000
6987;6987;31/01/2020;378000
6988;6988;31/01/2020;736000
6989;6989;31/01/2020;173000
6990;6990;27/04/2020;856190
6991;6991;04/05/2020;408400
6992;6992;04/06/2020;300000
6993;6993;31/01/2020;301600
6994;6994;31/01/2020;412000
6995;6995;31/01/2020;250500
6996;6996;31/01/2020;435450
6997;6997;14/05/2020;621000
6998;6998;31/01/2020;495000
6999;6999;31/01/2020;232000
7000;7000;31/01/2020;465500
7001;7001;31/01/2020;532600
7002;7002;31/01/2020;373000
7003;7003;03/06/2020;165000
7004;7004;31/01/2020;589000
7005;7005;31/01/2020;502000
7006;7006;21/02/2020;275250
7007;7007;07/03/2020;311480
7008;7008;31/01/2020;376000
7009;7009;31/01/2020;216000
7010;7010;31/01/2020;94000
7011;7011;10/06/2020;397750
7012;7012;31/01/2020;576000
7013;7013;31/01/2020;110000
7014;7014;31/01/2020;470450
7015;7015;31/01/2020;163700
7016;7016;31/01/2020;537000
7017;7017;31/01/2020;661000
7018;7018;31/01/2020;370200
7019;7019;31/01/2020;443700
7020;7020;31/01/2020;392200
7021;7021;31/01/2020;737320
7022;7022;31/01/2020;540000
7023;7023;31/01/2020;582450
7024;7024;31/01/2020;422500
7025;7025;31/01/2020;143000
7026;7026;31/01/2020;248600
7027;7027;31/01/2020;567400
7028;7028;31/01/2020;1544000
7029;7029;31/01/2020;443000
7030;7030;31/01/2020;524000
7031;7031;18/02/2020;588300
7032;7032;31/01/2020;295000
7033;7033;31/01/2020;180850
7034;7034;31/01/2020;1496250
7035;7035;31/01/2020;135000
7036;7036;31/01/2020;1241634
7037;7037;31/01/2020;595850
7038;7038;31/01/2020;1293100
7039;7039;31/01/2020;940872
7040;7040;31/01/2020;716610
7041;7041;31/01/2020;303590
7042;7042;31/01/2020;487700
7043;7043;31/01/2020;379000
7044;7044;31/01/2020;563322
7045;7045;31/01/2020;551700
7046;7046;31/01/2020;75000
7047;7047;31/01/2020;2100000
7048;7048;31/01/2020;194900
7049;7049;31/01/2020;528220
7050;7050;31/01/2020;843040
7051;7051;31/01/2020;132500
7052;7052;31/01/2020;134000
7053;7053;31/01/2020;522827
7054;7054;31/01/2020;853500
7055;7055;31/01/2020;496200
7056;7056;31/01/2020;770590
7057;7057;31/01/2020;370450
7058;7058;31/01/2020;628900
7059;7059;31/01/2020;48000
7060;7060;31/01/2020;75600
7061;7061;31/01/2020;156000
7062;7062;31/01/2020;140500
7063;7063;31/01/2020;64000
7064;7064;31/01/2020;92000
7065;7065;31/01/2020;84000
7066;7066;17/02/2020;88000
7067;7067;21/02/2020;90000
7068;7068;25/02/2020;131000
7069;7069;16/03/2020;71000
7070;7070;07/05/2020;83000
7071;7071;04/06/2020;68000
7072;7072;31/01/2020;144000
7073;7073;31/01/2020;153000
7074;7074;31/01/2020;78500
7075;7075;31/01/2020;202000
7076;7076;31/01/2020;128000
7077;7077;13/02/2020;285000
7078;7078;31/01/2020;171800
7079;7079;31/01/2020;137000
7080;7080;31/01/2020;110000
7081;7081;31/01/2020;115000
7082;7082;31/01/2020;85000
7083;7083;31/01/2020;300000
7084;7084;31/01/2020;103500
7085;7085;15/05/2020;196000
7086;7086;31/01/2020;212000
7087;7087;31/01/2020;170500
7088;7088;10/02/2020;123500
7089;7089;13/03/2020;158000
7090;7090;31/01/2020;256800
7091;7091;31/01/2020;74000
7092;7092;31/01/2020;190000
7093;7093;31/01/2020;133500
7094;7094;31/01/2020;273200
7095;7095;31/01/2020;159000
7096;7096;31/01/2020;210500
7097;7097;31/01/2020;184850
7098;7098;31/01/2020;262000
7099;7099;31/01/2020;182300
7100;7100;31/01/2020;345050
7101;7101;31/01/2020;136500
7102;7102;29/05/2020;142000
7103;7103;31/01/2020;115000
7104;7104;31/01/2020;260000
7105;7105;20/03/2020;271620
7106;7106;31/01/2020;189500
7107;7107;05/06/2020;177000
7108;7108;16/06/2020;218000
7109;7109;31/01/2020;148000
