idBien;surfaceCarrez;codeTypeLocal;surfaceReelle;nbrePiecePrincipale;idAdresse;idBien_fusionne
5511;57,9;2;37;2;4572;4572-AL-212-16
5512;23,19;2;20;1;4573;4573-AY-143-20
5513;34,66;2;29;1;4574;4574-AP-57-5
5514;25,66;2;25;1;4575;4575-BI-685-483
5515;105,73;2;116;4;4576;4576-AW-204-3
5516;26,77;2;27;1;4577;4577-AP-312-101
5517;64,09;2;65;3;4578;4578-AR-625-112
5518;21,89;2;23;1;4579;4579-AK-61-12
5519;47,65;2;51;2;4580;4580-AR-14-3
5520;83,58;2;83;4;4581;4581-D-1557-21
5521;78,97;2;78;4;4582;4582-AS-175-812
5522;36,74;2;37;1;4583;4583-B-496-21
5523;24,54;2;24;1;4584;4584-AI-604-6
5524;48,44;2;50;2;4585;4585-AE-330-81
5525;48,17;2;50;2;4586;4586-BO-25-2
5526;73,4;2;115;3;4587;4587-BT-380-5
5527;15,58;2;20;1;4588;4588-AC-37-2
5528;54,95;2;54;3;4589;4589-AE-293-2
5529;35,61;2;36;2;4590;4590-DB-166-27
5530;19,79;2;20;1;4591;4591-AX-105-41
5531;25,88;2;27;1;4592;4592-BC-136-4
5532;50,33;2;59;3;4593;4593-CN-301-10
5533;54,39;2;54;3;4594;4594-BT-211-111
5534;28;2;27;2;4595;4595-AV-1019-323
5535;60,7;2;39;2;4596;4596-AC-56-58
5536;27,68;2;27;1;4597;4597-DK-364-1
5537;18,38;2;18;1;4598;4598-C-770-3
5538;49,03;2;49;2;4599;4599-DO-312-120
5539;55,67;2;55;3;4600;4600-EV-27-82
5540;72,2;2;68;3;4601;4601-AH-109-10
5541;68,37;2;45;3;4602;4602-R-36-3
5542;64,44;2;62;3;4603;4603-AB-235-50
5543;43,4;2;44;2;4604;4604-AL-404-5
5544;60,27;2;62;3;4605;4605-AD-4-236
5545;36;2;35;1;4606;4606-AI-563-61
5546;64,16;2;64;3;4607;4607-AI-687-29
5547;61,39;2;67;4;4608;4608-AE-599-39
5548;79,03;2;79;4;4609;4609-AK-40-30
5549;44;2;42;2;4610;4610-AM-352-6
5550;48,8;2;40;2;4611;4611-AA-736-32
5551;43,34;2;42;2;4612;4612-AO-161-107
5552;55,5;2;57;4;4613;4613-AE-774-61
5553;127,89;1;98;5;4614;4614-AV-308-1
5554;77,49;2;75;3;4615;4615-BC-14-28
5555;40,81;2;41;2;4616;4616-AE-101-7
5556;136,6;1;138;7;4617;4617-AL-153-34
5557;39,69;2;38;2;4618;4618-AC-118-12
5558;21,81;2;21;1;4619;4619-AF-10-102
5559;61,3;2;60;3;4620;4620-BL-101-2
5560;29,56;2;26;1;4621;4621-BM-124-132
5561;69,82;2;69;2;4622;4622-X-39-1014
5562;61,05;2;61;4;4623;4623-G-125-113
5563;103,42;2;99;4;4624;4624-AQ-102-4
5564;32,48;2;33;2;4625;4625-D-1-5
5565;35,6;2;35;3;4626;4626-AF-125-5
5566;52,6;2;49;2;4627;4627-AI-24-738
5567;97,01;2;31;4;4627;4627-AI-24-775
5568;109,32;2;117;4;4628;4628-AR-108-75
5569;66,85;2;65;3;4629;4629-AS-219-133
5570;22,26;2;22;1;4630;4630-BI-61-19
5571;64,12;2;64;3;4631;4631-M-115-2
5572;162,93;1;172;6;4632;4632-AL-83-1
5573;69,25;2;70;3;4633;4633-J-336-17
5574;33,46;2;36;1;4634;4634-Q-189-106
5575;76,8;2;101;4;4635;4635-S-152-113
5576;55,62;2;58;3;4636;4636-J-119-5
5577;88,1;2;90;3;4637;4637-R-269-175
5578;52,32;2;53;3;4638;4638-AH-110-11
5579;32,58;2;31;1;4639;4639-AH-192-51
5580;65,53;2;65;3;4640;4640-H-113-1041
5581;42,33;2;45;2;4641;4641-J-373-29
5582;29,9;2;26;2;4642;4642-I-10-42
5583;55,44;2;55;3;4643;4643-K-288-119
5584;39,6;2;46;3;4644;4644-B-106-15
5585;55,64;2;60;2;4645;4645-Z-25-18
5586;67,93;2;72;4;4646;4646-AN-324-366
5587;68,5;2;67;4;4646;4646-AN-324-257
5588;72,2;2;69;4;4647;4647-AZ-85-129
5589;19,07;2;20;1;4648;4648-AT-120-2
5590;10,6;2;46;3;4649;4649-AU-38-32
5591;67,86;2;66;4;4650;4650-BC-63-801
5592;54,64;2;55;3;4650;4650-BC-63-805
5593;56,43;2;57;3;4650;4650-BC-63-455
5594;64,14;2;65;3;4651;4651-AL-128-32
5595;44,73;2;44;2;4652;4652-AL-53-146
5596;69,34;2;70;3;4653;4653-Q-53-55
5597;84,62;1;72;4;4654;4654-AL-48-127
5598;37;2;36;2;4655;4655-AZ-76-4
5599;65,69;2;64;3;4656;4656-O-116-19
5600;65,67;2;66;3;4657;4657-AI-926-31
5601;12,1;2;15;1;4658;4658-AK-11-23
5602;36,93;2;38;2;4658;4658-AK-11-17
5603;53,33;2;52;3;4659;4659-AV-195-306
5604;60,68;2;60;3;4660;4660-AC-12-36
5605;71,74;2;72;4;4660;4660-AC-12-7
5606;48,3;2;46;2;4661;4661-AH-624-49
5607;26,22;2;26;1;4662;4662-AD-2-12
5608;31,01;2;30;2;4662;4662-AD-2-1
5609;28,04;2;30;2;4663;4663-B-664-2
5610;61,42;2;61;3;4664;4664-AS-451-1211
5611;107,81;1;75;4;4665;4665-AD-212-1149
5612;44,45;2;44;2;4666;4666-AH-743-48
5613;31,42;2;47;1;4667;4667-BM-109-9
5614;27,85;2;28;2;4667;4667-BM-109-8
5615;103,74;2;101;5;4668;4668-AZ-79-107
5616;20,55;2;20;1;4669;4669-A-703-5
5617;67,85;2;61;4;4670;4670-B-248-10
5618;164,87;2;143;6;4671;4671-AO-539-3
5619;63,58;2;63;3;4672;4672-AE-352-1129
5620;63,54;2;63;3;4672;4672-AE-352-1101
5621;63,45;2;63;3;4673;4673-AE-352-1423
5622;164,18;1;160;6;4674;4674-AP-7-306
5623;41;2;40;2;4675;4675-AD-194-66
5624;28,56;2;26;1;4676;4676-BH-208-58
5625;3,27;2;84;4;4677;4677-AK-475-113
5626;56,01;2;55;2;4678;4678-BH-264-145
5627;96,43;1;102;4;4679;4679-BH-51-5
5628;90,1;2;91;3;4680;4680-KO-23-44
5629;35,14;2;35;2;4681;4681-BD-236-12
5630;88,05;2;65;2;4682;4682-AV-375-35
5631;42,46;2;60;3;4683;4683-BY-275-6
5632;56,98;2;57;3;4684;4684-AL-41-10
5633;64,23;1;55;3;4685;4685-BH-368-17
5634;43,51;2;44;1;4686;4686-AI-63-2
5635;25,02;2;40;3;4687;4687-BL-292-4
5636;34,37;2;37;1;4688;4688-BR-64-11
5637;79,1;2;68;4;4689;4689-AS-192-14
5638;115,49;2;93;4;4690;4690-804-B-333-24
5639;47,59;2;51;2;4691;4691-810-C-78-19
5640;27,86;2;33;2;4692;4692-811-K-76-113
5641;27,51;2;18;2;4692;4692-811-K-76-107
5642;39,75;2;42;1;4693;4693-815-E-5-9
5643;38,09;2;36;1;4694;4694-818-H-117-5
5644;60,15;2;60;3;4695;4695-821-B-154-14
5645;60,16;2;75;3;4696;4696-830-C-142-5
5646;36,4;2;37;1;4697;4697-832-B-88-76
5647;44,85;2;43;3;4698;4698-834-C-125-29
5648;56,1;2;56;3;4699;4699-853-E-14-545
5649;56,13;2;56;3;4699;4699-853-E-14-608
5650;53,66;2;56;3;4699;4699-853-E-14-374
5651;161,39;1;160;6;4700;4700-853-M-40-6
5652;33,35;2;31;1;4701;4701-888-K-118-8
5653;62,12;1;54;3;4702;4702-908-K-53-1
5654;24,23;2;24;1;4703;4703-AZ-151-131
5655;35,55;2;35;2;4703;4703-AZ-151-189
5656;78,61;1;75;4;4704;4704-AC-145-9
5657;15,9;2;16;1;4705;4705-AO-832-17
5658;37,7;2;16;1;4705;4705-AO-832-14
5659;70,1;2;99;3;4706;4706-BN-350-8
5660;104;2;104;4;4707;4707-BP-348-2
5661;80,78;2;76;4;4708;4708-AL-360-16
5662;52,48;2;51;3;4709;4709-CK-13-82
5663;54,93;2;54;3;4710;4710-AV-1116-3
5664;27,88;2;27;1;4711;4711-AT-84-92
5665;19,03;2;20;1;4712;4712-BI-1075-72
5666;73,82;2;73;3;4713;4713-BI-546-13
5667;67,38;2;67;3;4714;4714-CN-417-22
5668;67,13;2;67;3;4715;4715-AB-54-3
5669;54,99;2;56;2;4716;4716-D-347-1
5670;42,3;2;48;2;4717;4717-AC-348-3
5671;93,43;2;90;3;4718;4718-810-AB-559-209
5672;44,74;2;45;2;4719;4719-AI-220-27
5673;42,83;2;44;2;4719;4719-AI-220-13
5674;39,88;2;40;2;4720;4720-BP-277-113
5675;27,72;2;28;1;4720;4720-BP-277-117
5676;29,39;2;30;1;4721;4721-CJ-114-59
5677;51,89;2;56;4;4722;4722-BZ-30-6
5678;87,87;1;68;4;4723;4723-AS-72-4
5679;61,32;1;80;3;4724;4724-AV-71-20
5680;32,73;2;34;2;4725;4725-AE-97-32
5681;35,81;2;35;2;4726;4726-C-215-2
5682;18,73;2;19;1;4727;4727-BT-181-74
5683;44,79;2;45;2;4728;4728-AC-88-1
5684;19,74;2;25;1;4729;4729-BO-43-5
5685;83,67;2;83;4;4730;4730-AV-99-58
5686;81,1;2;74;4;4731;4731-ET-127-28
5687;39,15;2;39;2;4732;4732-KR-228-75
5688;66,95;2;68;3;4733;4733-AN-1032-2009
5689;36,26;2;35;2;4734;4734-AC-323-17
5690;31;2;20;1;4735;4735-ES-1327-5
5691;32,44;2;31;1;4736;4736-IL-67-16
5692;69,34;2;68;4;4737;4737-IN-4-174
5693;68,5;2;71;4;4737;4737-IN-4-166
5694;53,23;2;53;3;4738;4738-AN-127-41
5695;25,69;2;26;2;4739;4739-AI-219-17
5696;61,92;2;61;3;4740;4740-AM-314-14
5697;91;2;80;3;4741;4741-BZ-246-17
5698;41,36;2;41;2;4742;4742-AP-199-4
5699;55,46;2;56;3;4743;4743-AC-139-1
5700;38,31;2;53;2;4744;4744-AN-15-32
5701;43,9;2;47;2;4745;4745-BI-1918-118
5702;35,12;2;26;2;4746;4746-CS-401-54
5703;81,51;2;82;3;4747;4747-AT-924-4
5704;28,36;2;28;2;4748;4748-BK-381-20
5705;24,49;2;24;1;4748;4748-BK-381-24
5706;84,29;2;89;4;4749;4749-AH-255-20
5707;77,53;2;84;5;4750;4750-A-1241-9
5708;75,9;2;76;4;4751;4751-BW-13-73
5709;64,08;2;63;3;4752;4752-AT-70-122
5710;44,4;2;45;2;4753;4753-ZC-113-13
5711;42,78;2;42;2;4754;4754-AZ-366-76
5712;67,95;2;67;3;4755;4755-CE-161-48
5713;25,61;2;24;1;4756;4756-EY-568-124
5714;74,3;2;74;4;4757;4757-AI-954-118
5715;12,4;2;21;1;4758;4758-AV-120-7
5716;50,25;2;51;2;4759;4759-AN-202-2
5717;34,72;2;50;2;4760;4760-AX-439-21
5718;111,63;1;105;5;4761;4761-BV-820-2
5719;56,31;2;54;2;4762;4762-CE-219-19
5720;85,59;1;77;4;4763;4763-AB-632-834
5721;52,83;2;52;2;4764;4764-AS-162-5
5722;35,43;2;45;3;4765;4765-BX-30-14
5723;42,71;2;25;1;4766;4766-AO-816-38
5724;80,03;2;61;3;4767;4767-NN-801-604
5725;37,11;2;37;1;4768;4768-MP-222-2
5726;72,3;2;65;2;4769;4769-BB-206-2
5727;42,76;2;47;2;4770;4770-BH-18-4
5728;28,98;2;29;1;4771;4771-AJ-395-1153
5729;53,93;2;55;2;4772;4772-AK-499-5
5730;32,67;2;31;1;4772;4772-AK-499-8
5731;52,07;2;53;2;4772;4772-AK-499-152
5732;32,3;2;31;1;4772;4772-AK-499-173
5733;32,89;2;31;1;4772;4772-AK-499-166
5734;89,45;2;89;4;4773;4773-AD-240-2
5735;97,15;2;28;1;4773;4773-AD-240-7
5736;10,83;2;12;1;4774;4774-BH-40-28
5737;30,3;2;31;1;4775;4775-A-675-15
5738;21,86;2;21;1;4776;4776-BI-64-59
5739;114,38;2;128;4;4777;4777-AB-575-2
5740;46,5;2;47;3;4778;4778-AM-539-6
5741;64,27;2;64;3;4779;4779-BP-95-19
5742;49,6;2;50;2;4780;4780-BZ-37-757
5743;49,68;2;48;3;4781;4781-BZ-175-85
5744;50,96;2;51;3;4781;4781-BZ-175-80
5745;66,62;2;66;3;4782;4782-CT-160-19
5746;104,27;2;104;4;4783;4783-AR-105-7
5747;62;2;70;3;4784;4784-AW-191-1
5748;70,09;2;69;4;4785;4785-BI-95-140
5749;91,1;2;90;4;4786;4786-AO-48-10
5750;35,67;2;36;1;4786;4786-AO-48-2
5751;23,07;2;22;1;4787;4787-BK-36-9
5752;96,36;1;95;4;4788;4788-93-AC-82-22
5753;38,67;2;38;2;4789;4789-BH-91-127
5754;47,23;2;48;3;4790;4790-A-5526-12
5755;73,46;2;74;4;4790;4790-A-5526-28
5756;86,79;2;90;3;4791;4791-AM-4-27
5757;44,95;2;45;2;4792;4792-AP-164-6170
5758;69,41;2;70;3;4793;4793-A-5150-2
5759;10,75;2;10;1;4794;4794-AN-51-14
5760;24,88;2;28;2;4795;4795-AR-15-29
5761;59,79;2;63;2;4796;4796-AI-49-15
5762;15,38;2;14;1;4797;4797-BG-39-14
5763;214,53;2;219;6;4798;4798-CN-6-30
5764;59,54;2;43;1;4799;4799-AX-6-54
5765;21,26;2;23;1;4799;4799-AX-6-4
5766;81,81;2;85;2;4800;4800-BD-33-10
5767;201,48;2;200;7;4801;4801-BE-13-106
5768;64,01;2;59;2;4802;4802-AI-43-11
5769;27,32;2;38;1;4803;4803-AM-16-10
5770;33,26;2;33;2;4804;4804-AZ-47-14
5771;10,05;2;10;1;4805;4805-AC-57-48
5772;52,35;2;51;2;4806;4806-BA-37-168
5773;47,13;2;47;2;4807;4807-BL-42-30
5774;51,04;2;48;3;4808;4808-AX-91-36
5775;27,3;2;27;1;4809;4809-DE-21-532
5776;51,16;2;52;3;4810;4810-EX-83-32
5777;26,56;2;25;1;4811;4811-ED-99-1
5778;26,42;2;27;2;4812;4812-BS-20-1
5779;24,64;2;25;1;4813;4813-CO-95-2
5780;41,52;2;45;2;4814;4814-AH-83-40
5781;14,84;2;14;1;4815;4815-BU-69-16
5782;128,02;2;127;5;4816;4816-BN-12-1123
5783;143,85;2;120;5;4817;4817-CD-29-26
5784;133,19;2;127;5;4818;4818-CF-8-32
5785;19,82;2;20;1;4819;4819-AX-92-4
5786;122,46;2;105;5;4820;4820-DK-98-52
5787;53,82;2;51;3;4820;4820-DK-98-25
5788;41,54;2;35;3;4821;4821-BG-27-305
5789;78,3;2;76;3;4822;4822-BQ-81-16
5790;26,61;2;28;2;4823;4823-DA-50-12
5791;41,03;2;41;2;4824;4824-CL-78-11
5792;41,61;2;41;2;4825;4825-AB-580-11
5793;82,34;1;79;4;4826;4826-AD-565-181
5794;94,36;2;88;4;4827;4827-AE-8-133
5795;34,31;2;33;2;4828;4828-C-825-7
5796;79,5;2;94;4;4829;4829-AB-285-123
5797;39,72;2;39;2;4830;4830-B-933-73
5798;63,16;2;63;3;4831;4831-ZB-321-2
5799;160,18;1;176;7;4832;4832-AM-33-1821
5800;66,23;2;75;3;4833;4833-AK-1230-2
5801;45,25;2;53;2;4834;4834-AS-214-5231
5802;82,01;2;83;5;4835;4835-AM-146-35
5803;106,06;1;105;5;4836;4836-Y-349-28
5804;52,19;1;48;3;4837;4837-AN-548-4
5805;83,33;2;82;4;4838;4838-AR-628-98
5806;61,52;2;64;3;4839;4839-AL-283-26
5807;18;2;36;1;4840;4840-AW-101-2
5808;95,99;2;99;5;4841;4841-AM-4-1212
5809;66,03;2;85;4;4842;4842-AS-50-5
5810;31,73;2;31;2;4843;4843-AD-512-5
5811;67,52;2;64;3;4844;4844-DR-353-6
5812;25,68;2;26;1;4845;4845-IY-342-32
5813;43,36;2;43;2;4845;4845-IY-342-73
5814;39,1;2;40;2;4846;4846-AH-196-18
5815;68,09;2;65;4;4847;4847-AI-939-198
5816;67,16;2;65;4;4847;4847-AI-939-14
5817;72,31;2;77;4;4848;4848-BA-214-5
5818;17,18;2;18;1;4849;4849-BW-85-5
5819;14,77;2;14;1;4849;4849-BW-85-7
5820;53,52;2;50;2;4850;4850-BZ-121-3
5821;33,64;2;32;1;4851;4851-EA-18-1106
5822;78,86;2;77;3;4851;4851-EA-18-1269
5823;73,29;2;73;4;4852;4852-ED-2-6
5824;43,88;2;41;2;4853;4853-AC-199-5
5825;31,76;2;31;1;4854;4854-AR-762-3
5826;64,54;2;64;3;4855;4855-AK-2796-83
5827;62,7;2;58;2;4856;4856-AO-1041-38
5828;14,86;2;15;1;4857;4857-BW-5-24
5829;24,5;2;25;1;4858;4858-AH-747-17
5830;25,55;2;25;1;4859;4859-CH-177-18
5831;49,85;2;49;2;4860;4860-AK-161-58
5832;17,7;2;18;1;4861;4861-IL-595-23
5833;17,6;2;18;1;4861;4861-IL-595-132
5834;69,71;2;72;3;4862;4862-DO-12-10
5835;31,94;2;24;2;4863;4863-BL-321-92
5836;18,14;2;18;2;4863;4863-BL-321-105
5837;45,39;2;43;2;4864;4864-BH-283-3
5838;126,17;2;92;5;4865;4865-AE-119-1
5839;41,5;2;41;1;4866;4866-AB-1131-10
5840;38,46;2;58;3;4867;4867-AS-466-12
5841;31,19;2;20;1;4868;4868-AR-133-51
5842;30,63;2;14;1;4868;4868-AR-133-501
5843;38,39;2;19;1;4868;4868-AR-133-440
5844;28,92;2;26;2;4869;4869-AE-831-5
5845;55,81;2;55;3;4870;4870-E-336-18
5846;54,97;2;56;3;4870;4870-E-336-28
5847;63,65;2;63;3;4870;4870-E-336-27
5848;58,5;2;59;2;4871;4871-E-590-26
5849;107,66;1;108;4;4872;4872-AK-217-7
5850;49,84;2;48;2;4873;4873-AH-534-205
5851;27,26;2;27;2;4874;4874-AN-108-3
5852;74;1;76;4;4875;4875-BC-103-104
5853;58,71;2;52;3;4876;4876-AY-85-1873
5854;70,64;2;64;4;4876;4876-AY-85-1749
5855;55,74;2;55;3;4876;4876-AY-85-1862
5856;56,89;2;52;3;4876;4876-AY-85-1242
5857;70,66;2;64;4;4876;4876-AY-85-1576
5858;60,69;2;52;3;4876;4876-AY-85-1865
5859;78,06;2;76;4;4877;4877-AP-4-157
5860;60,1;1;60;3;4878;4878-BA-314-2
5861;44,95;2;82;4;4879;4879-CN-43-5
5862;72,05;2;74;3;4880;4880-J-269-285
5863;72,13;2;74;3;4880;4880-J-269-311
5864;30,65;2;31;2;4881;4881-S-146-1
5865;112,11;2;111;4;4882;4882-AK-223-15
5866;37,07;2;45;2;4883;4883-AK-24-2
5867;56,09;2;57;3;4884;4884-H-259-79
5868;87,94;2;88;4;4885;4885-L-275-136
5869;23,92;2;23;1;4886;4886-D-125-2133
5870;44,98;2;44;3;4887;4887-V-19-15
5871;55,74;2;55;3;4888;4888-AR-3-36
5872;42;2;46;2;4889;4889-CK-46-166
5873;76,92;1;80;4;4890;4890-AK-150-1
5874;28,45;2;28;1;4891;4891-AN-469-16
5875;28,87;2;27;1;4891;4891-AN-469-10
5876;71,99;2;72;3;4892;4892-AO-633-1309
5877;40,06;2;41;2;4893;4893-AJ-63-41
5878;43,52;2;43;2;4893;4893-AJ-63-17
5879;44,23;2;44;2;4894;4894-E-168-8
5880;38,01;2;37;3;4895;4895-H-111-15
5881;56,21;2;54;3;4896;4896-K-123-10
5882;52,91;2;32;3;4897;4897-AM-282-58
5883;55,56;2;53;3;4898;4898-AI-104-31
5884;67,06;2;67;3;4899;4899-AE-2-1035
5885;73,31;2;72;5;4900;4900-AG-229-401
5886;63;2;62;4;4900;4900-AG-229-272
5887;103,46;2;103;5;4901;4901-J-138-204
5888;31,49;2;32;2;4902;4902-D-155-13
5889;31,48;2;32;1;4903;4903-A-5668-16
5890;48,34;2;52;3;4904;4904-AX-45-36
5891;44,51;2;44;3;4904;4904-AX-45-52
5892;47,56;2;46;2;4904;4904-AX-45-3
5893;34,6;2;38;2;4904;4904-AX-45-28
5894;21,63;2;20;1;4905;4905-BD-58-12
5895;23,69;2;23;1;4905;4905-BD-58-24
5896;46,68;2;46;2;4906;4906-B-1508-432
5897;44,52;2;46;3;4907;4907-P-168-7
5898;66,9;2;68;3;4908;4908-AN-23-20
5899;41,64;2;38;2;4909;4909-X-99-5
5900;30,52;2;26;2;4909;4909-X-99-14
5901;51,4;2;47;2;4910;4910-H-34-10
5902;66,14;2;60;3;4911;4911-AB-332-1
5903;24,23;2;22;2;4912;4912-AI-85-12
5904;22,17;2;23;1;4913;4913-U-36-6
5905;37,72;2;36;2;4914;4914-AR-57-11
5906;81,25;2;82;4;4915;4915-X-66-14
5907;67,75;2;67;3;4916;4916-AD-252-7
5908;67,57;2;64;3;4916;4916-AD-252-65
5909;38,4;2;40;2;4917;4917-D-37-41
5910;96,48;2;96;4;4918;4918-M-36-2
5911;76,81;2;78;3;4919;4919-AF-73-407
5912;56;2;56;3;4920;4920-V-72-109
5913;65,05;2;65;3;4921;4921-AD-576-102
5914;44,84;2;44;2;4922;4922-AM-38-318
5915;95,39;2;89;4;4923;4923-X-201-47
5916;10,9;2;9;1;4924;4924-AP-46-5
5917;50,03;2;52;3;4925;4925-I-105-131
5918;41,27;2;40;2;4926;4926-CL-49-11
5919;117,3;1;94;4;4927;4927-AC-200-100
5920;38,9;2;37;2;4928;4928-AY-281-1
5921;24,35;2;21;1;4929;4929-BE-306-39
5922;27,9;2;28;2;4930;4930-BE-356-2
5923;28,24;2;28;1;4931;4931-AZ-455-18
5924;60;2;60;3;4931;4931-AZ-455-23
5925;44,81;2;44;2;4932;4932-AK-329-66
5926;45,82;2;46;2;4932;4932-AK-329-87
5927;165,92;2;166;5;4933;4933-BD-297-19
5928;166,98;2;166;5;4933;4933-BD-297-17
5929;131,91;2;133;4;4934;4934-BD-338-12
5930;58,96;2;60;3;4935;4935-AD-631-9
5931;51,42;2;51;2;4936;4936-AL-257-50
5932;60,66;2;52;3;4937;4937-C-475-2
5933;46,78;2;46;2;4938;4938-AI-8-525
5934;29,33;2;29;1;4938;4938-AI-8-520
5935;28,08;2;24;1;4939;4939-BC-240-192
5936;59,2;2;59;3;4940;4940-DR-212-205
5937;30,1;2;27;1;4941;4941-AE-424-9
5938;116,59;1;99;4;4942;4942-C-1558-2
5939;49,67;2;48;2;4943;4943-BK-58-164
5940;31,8;2;31;1;4943;4943-BK-58-214
5941;16,7;2;17;1;4944;4944-AB-107-18
5942;36,27;2;37;2;4944;4944-AB-107-225
5943;29,3;2;29;1;4945;4945-AE-372-88
5944;66,52;2;83;4;4946;4946-AN-320-27
5945;61,8;2;62;3;4947;4947-MS-76-122
5946;20,6;2;20;1;4948;4948-NX-86-32
5947;26,5;2;26;1;4949;4949-A-1169-19
5948;94,67;2;94;3;4950;4950-BW-152-35
5949;65,39;2;66;3;4951;4951-CN-841-14
5950;16,98;2;15;1;4952;4952-AY-4-154
5951;47,52;2;42;3;4952;4952-AY-4-214
5952;31,75;2;36;2;4952;4952-AY-4-198
5953;40,22;2;39;2;4953;4953-859-C-132-193
5954;65;2;65;3;4954;4954-874-U-146-14
5955;25,25;2;26;1;4955;4955-892-C-3-110
5956;18,81;1;38;3;4956;4956-911-O-82-5
5957;26,63;2;38;2;4957;4957-AB-426-16
5958;36,54;2;36;2;4958;4958-BW-568-32
5959;25,74;2;26;1;4959;4959-BD-509-33
5960;24,3;2;25;2;4960;4960-AD-177-19
5961;40,13;2;40;2;4961;4961-ZN-66-9
5962;132;2;125;4;4962;4962-AE-99-1
5963;66,52;2;66;3;4963;4963-AE-4-72
5964;39,74;2;42;2;4964;4964-AB-303-11
5965;56,09;2;57;2;4965;4965-BD-37-8
5966;68,67;2;67;4;4966;4966-BL-321-2032
5967;67,62;2;67;4;4966;4966-BL-324-2144
5968;72,54;2;72;4;4967;4967-AX-105-51
5969;47,45;2;67;3;4968;4968-AS-28-6
5970;91,09;2;80;3;4969;4969-BW-174-28
5971;37,06;2;36;2;4970;4970-BZ-22-236
5972;18,53;2;18;1;4970;4970-BZ-22-164
5973;23,6;2;23;1;4970;4970-BZ-22-328
5974;57,37;2;59;2;4971;4971-EY-622-14
5975;65,01;2;63;3;4972;4972-D-1196-15
5976;34,69;2;36;1;4973;4973-AY-863-9
5977;71,4;2;70;3;4974;4974-AA-11-14
5978;83,27;2;81;4;4975;4975-AP-114-116
5979;35,56;2;37;2;4976;4976-812-AH-119-78
5980;38,85;2;37;2;4977;4977-837-AH-5-2
5981;41,86;2;42;2;4978;4978-AL-453-53
5982;127,79;1;55;2;4979;4979-AC-198-3
5983;36;2;40;2;4980;4980-AE-781-31
5984;46,27;2;50;2;4981;4981-DR-157-7
5985;36,09;2;26;1;4982;4982-ES-33-3
5986;62,23;1;65;3;4983;4983-AR-309-22
5987;83,82;1;82;4;4984;4984-BK-2-9
5988;51,19;2;50;3;4985;4985-AE-154-1
5989;79,97;1;80;4;4986;4986-AR-826-5
5990;18,22;2;18;1;4987;4987-AC-115-32
5991;18,29;2;18;1;4987;4987-AC-115-232
5992;18,05;2;18;1;4987;4987-AC-115-233
5993;34,26;2;39;2;4988;4988-AD-691-30
5994;34,52;1;36;2;4989;4989-DA-102-23
5995;61,33;2;61;3;4990;4990-EN-549-65
5996;51;2;43;3;4991;4991-E-287-7
5997;81,39;2;83;3;4992;4992-AB-52-2
5998;77,44;2;74;5;4993;4993-AO-176-22
5999;76,43;2;76;5;4993;4993-AO-176-10
6000;38,14;2;40;2;4994;4994-IK-134-5
6001;30,6;2;28;1;4995;4995-AB-155-19
6002;67,73;2;68;3;4996;4996-AI-228-135
6003;59,4;2;59;3;4997;4997-AB-127-103
6004;98,4;2;100;4;4998;4998-AL-496-11
6005;33,44;2;33;1;4999;4999-AI-397-36
6006;30,7;1;60;3;5000;5000-AO-1-25
6007;46,09;1;64;3;5000;5000-AO-1-109
6008;46,09;1;64;3;5000;5000-AO-1-133
6009;45,16;1;64;3;5000;5000-AO-1-127
6010;74,1;2;83;4;5001;5001-AN-88-11
6011;21,11;2;22;2;5002;5002-AC-12-38
6012;28;1;25;2;5003;5003-AA-400-30
6013;42,64;2;42;2;5004;5004-BA-181-17
6014;39,21;2;41;2;5005;5005-AP-103-7
6015;40,21;2;41;2;5006;5006-258-AC-545-2
6016;104,51;1;100;4;5007;5007-ZC-953-8
6017;68,96;2;70;3;5008;5008-AW-24-45
6018;47,66;2;39;2;5009;5009-BP-189-1
6019;35;2;34;2;5010;5010-BX-107-273
6020;57,35;2;60;3;5010;5010-BX-107-354
6021;58,17;2;60;3;5010;5010-BX-107-450
6022;56,5;2;52;2;5011;5011-HI-32-14
6023;67,52;2;67;3;5012;5012-HM-484-240
6024;39,47;2;38;1;5012;5012-HM-484-223
6025;64,52;2;64;3;5013;5013-HP-104-19
6026;49,2;2;51;2;5014;5014-IR-404-36
6027;32,6;2;33;2;5015;5015-AM-645-27
6028;29,19;2;33;2;5015;5015-AM-645-44
6029;39,7;1;48;2;5016;5016-AW-40-11
6030;79,61;2;77;4;5017;5017-AT-500-57
6031;26,62;2;30;2;5018;5018-AE-672-24
6032;30,44;2;30;1;5018;5018-AE-672-41
6033;43,9;2;44;2;5019;5019-EM-30-252
6034;34,26;2;34;1;5019;5019-EM-30-249
6035;60,45;2;60;2;5020;5020-BY-840-1
6036;56,63;2;53;2;5020;5020-BY-840-20
6037;30,7;2;31;1;5021;5021-DK-606-21
6038;34,49;2;34;1;5021;5021-DK-606-17
6039;83,78;2;84;4;5022;5022-DZ-109-47
6040;41,73;2;41;2;5023;5023-EX-437-17
6041;40,29;2;40;3;5024;5024-AI-352-120
6042;40,87;2;40;3;5024;5024-AI-352-56
6043;38,58;2;40;3;5024;5024-AI-352-86
6044;64,05;2;64;3;5025;5025-AK-531-31
6045;48,7;2;48;2;5025;5025-AK-531-24
6046;32,11;2;30;2;5026;5026-AZ-302-3
