idAdresse;noVoie;B_T_Q;typeVoie;nomVoie;idcodeDepartement_codeCommune
9684;12;;QUAI;DU HALAGE;95572
9685;;;RUE;PIERRE CURIE;95641
9686;2;;RUE;JACQUOT;97415
9687;923;;RTE;DE MURY;1153
9688;541;;RUE;DES MONTS JURA;1210
9689;7023;;;LES HAUTES PLAINES;4094
9690;11;B;RUE;PASTEUR;5023
9691;882;;CHE;DE RABIAC ESTAGNOL;6004
9692;9999;;AV;GEORGES POMPIDOU;6030
9693;6;;RUE;DU CHERCHE MIDI;6085
9694;98;;AV;VALROSE;6088
9695;181;;CHE;DES OLIVIERS;6150
9696;736;;CD;135;6155
9697;20;;AV;DE L EUROPE;7010
9698;115;;AV;PIERRE BROSSOLETTE;10387
9699;6;;RUE;MARCELLIN BERTHELOT;10387
9700;19;;RUE;DU BEFFROI;11262
9701;477;;RES;BALCONS D L MEDITERRANEE 2;11262
9702;9001;;RES;LES LAVANDES;13005
9703;9291;;;LES CREISSAUDS OUEST;13005
9704;82;;RUE;PORTALIS;13028
9705;44;;RUE;DU COQ;13201
9706;13;;RUE;GLANDEVES;13201
9707;70;;RUE;CURIOL;13201
9708;22;;RUE;PORTE BAUSSENQUE;13202
9709;28;;RUE;DE LA LOGE;13202
9710;55;;RUE;DE FORBIN;13202
9711;68;;BD;ROUGIER;13204
9712;67;;RUE;STE CECILE;13205
9713;11;;PARC;JEAN MERMOZ;13208
9714;46;;RUE;DES MOUSSES;13208
9715;16;;TRA;DE LA DOMINIQUE;13211
9716;79;;BD;DE LA POMME;13211
9717;8;;RUE;PAUL BESSON;14715
9718;35;;AV;DU PT J F KENNEDY;14715
9719;67;;AV;CHARLES DE GAULLE;17299
9720;24;B;RUE;SAINTE ANNE;18015
9721;2;;RUE;DU PETIT CLOS;22106
9722;2;;RUE;FREDERIC LE GUYADER;22278
9723;4;;ALL;DES FREGATES;26058
9724;4;;AV;JEAN MOULIN;26058
9725;12;;ALL;DES NIDS;26058
9726;9002;A;PL;DU CHAMPS DE MARS;26116
9727;7;B;RUE;ANDRE LACROIX;26362
9728;71;;AV;DE LA MARNE;26362
9729;9;;RUE;DE PANAMA;27229
9730;4;;RUE;PORTE CHARTRAINE;28134
9731;28;;RUE;ALFRED MANCEAU;28140
9732;27;;RUE;TURENNE;29019
9733;2;;PARC;BERTHAULT LES DRAGONNIERS;2A004
9734;595;;BD;DU MIDI;30011
9735;3;B;RUE;DE L ECOLE;30062
9736;173;;RUE;D ESTIENNE D ORVES;30133
9737;12;;RUE;DES PROVENCALES;30166
9738;16;;PL;ROGUET;31555
9739;26;;RUE;CERVANTES;31555
9740;10;;RUE;PAUL VERLAINE;31555
9741;33;;BD;MARECHAL LECLERC;33009
9742;59;;BD;DE L AERIUM;33011
9743;45;;RUE;DES MURIERS;33039
9744;8;;RUE;MALBEC;33063
9745;169;;RUE;NAUJAC;33063
9746;2;;RUE;DES GIRONDINS;33069
9747;9000;;CHE;DES PLATEAUX;33167
9748;243;;CRS;DU GENERAL DE GAULLE;33192
9749;8;;AV;MAL DE LATTRE DE TASSIGNY;33199
9750;41;;AV;EST CAP FERRET;33236
9751;66;;AV;COL PIERRE BOURGOIN;33273
9752;2;;SQ;DES BOSQUETS;33281
9753;81;;AV;ARISTIDE BRIAND;33281
9754;101;;RUE;DE CHANTEGRIVE;33422
9755;6;;RUE;DES JARDINIERS;33506
9756;23;;AV;DE LA PTE DE GRAVE;33514
9757;32;;RUE;DU PORT;33527
9758;13;;RUE;MAURIAC;33550
9759;14;;AV;EMILE DIACON;34172
9760;4;;RUE;RIGAUD;34172
9761;22;;RUE;DU VIDOURLE;34288
9762;19;;RUE;LAZARE CARNOT;34301
9763;45;;RUE;HENRI BARBUSSE;34301
9764;21;;RUE;DES PINS;34301
9765;8;;RUE;CALARASI;35066
9766;15;C;RUE;DES ECOLES;35152
9767;2;;RUE;DU CLOS TINEL;35204
9768;3;;RUE;HANNAH ARENDT;35206
9769;20;;RUE;DE LA VISITATION;35238
9770;2;;PL;DU CENTRE;35256
9771;46;;BD;DES DEPORTES;35288
9772;28;;RUE;DE LA PARMENTIERE;37195
9773;47;;RUE;AUGUSTE COMTE;37261
9774;9;;RUE;DE LA LAMPROIE;37261
9775;58;;BD;MAL FOCH;38185
9776;35;B;CHE;MENEY;38185
9777;11;;BD;BELLEVUE;39478
9778;27;;RUE;DE LA CROIX BLANCHE;40088
9779;56;;AV;GEORGES CLEMENCEAU;40088
9780;14;;RES;LES MOTELS DU GOLF;40187
9781;1955;;AV;DU QUARTIER NEUF;40273
9782;9001;;AV;CHAMBRELENT;40296
9783;18;;AV;LAHARIE;40317
9784;33;;RUE;DU HUIT MAI;42011
9785;4;;BD;DES ETINES;42071
9786;3;;AV;SADI CARNOT;42207
9787;15;T;RUE;COMMUNE DE PARIS 1871;44020
9788;9;;AV;DES ROSEAUX;44055
9789;4;;RUE;JULES LAUNAY;44109
9790;2;;ALL;DES PINSONS;44109
9791;4;;ALL;DU PARC DE GUMBRASSE;44125
9792;27;;AV;BOULANGER;44132
9793;3;;RUE;VIEILLE LEVEE;45234
9794;123;;RUE;GAMBETTA;45285
9795;1;;ALL;MONTLABOUR;47324
9796;2;;RUE;LIONNAISE;49007
9797;43;;RUE;COURAYE;50218
9798;2;;RUE;GEORGES LEGROS;51152
9799;2;;ALL;CLAUDE MONET;51454
9800;19;;RUE;DE LA MUTUALITE;53130
9801;67;;RUE;GABRIEL MOUILLERON;54395
9802;57;;RUE;DU VINGT SIXIEME BCP;54431
9803;3;;RUE;LOUIS BILLET;56007
9804;2;;RUE;PASTEUR;56055
9805;55;;RUE;ALFRED DE MUSSET;56098
9806;3;;RUE;DES RAMANDEUSES;56186
9807;34;;RUE;EDOUARD HERRIOT;56262
9808;110;;RUE;DU CHEVALIER FRANCAIS;59350
9809;1;B;PL;VANHOENACKER;59350
9810;39;;RUE;CLAUDE LORRAIN;59512
9811;102;;RUE;DE LILLE;59527
9812;3;;IMP;DES GDES TERRES;69089
9813;3;;PL;HENRI BARBUSSE;69091
9814;37;;RUE;DAISY GEORGES MARTIN;69100
9815;184;;RUE;DES MARTYRS DE LA LIBERATI;69152
9816;2;;RUE;AUDRAN;69381
9817;9;;RUE;FERRANDIERE;69382
9818;23;;RUE;GILIBERT;69382
9819;2;;RUE;SAINT JEAN;69385
9820;149;;RUE;DES MAILLETS;72181
9821;13;;RUE;DE LA GRANDE TRUANDERIE;75101
9822;5;;RUE;DES PYRAMIDES;75101
9823;23;;RUE;DE RICHELIEU;75101
9824;3;;PAS;LEMOINE;75102
9825;5;;RUE;DE L UNIVERSITE;75107
9826;33;;AV;DE LA MOTTE PICQUET;75107
9827;7;;RUE;SAINT LAZARE;75109
9828;62;;RUE;DU FBG SAINT DENIS;75110
9829;89;;QUAI;DE VALMY;75110
9830;148;;AV;DAUMESNIL;75112
9831;31;;RUE;DE REUILLY;75112
9832;10;;RUE;PHILIBERT LUCOT;75113
9833;4;;RUE;MAURICE LOEWY;75114
9834;14;;RUE;DU LOING;75114
9835;22;;RUE;DES VOLONTAIRES;75115
9836;26;;AV;FELIX FAURE;75115
9837;142;;RUE;DE JAVEL;75115
9838;33;;AV;THEOPHILE GAUTIER;75116
9839;42;;RUE;DAUTANCOURT;75117
9840;9;;RUE;CHAPPE;75118
9841;112;;RUE;DE CLIGNANCOURT;75118
9842;39;;RUE;STEPHENSON;75118
9843;9;;RUE;BOURET;75119
9844;12;;RUE;DES ENVIERGES;75120
9845;90;;RUE;HAXO;75120
9846;23;;RUE;LE BUA;75120
9847;6;;AV;DE LA GARE;76255
9848;12;;PL;MAURICE BLARD;76351
9849;74;;RUE;FRANCOIS MAZELINE;76351
9850;22;;RUE;OSCAR GERMAIN;76447
9851;9001;;RES;DU PRIEURE;77014
9852;38;;RUE;DE LA CRECHE;77284
9853;10;;RUE;EMILE ZOLA;77305
9854;5;;RUE;DES COURLUS;77312
9855;46;;AV;DE FONTAINEBLEAU;77407
9856;6;;DOM;DE CLAIRBOIS;77441
9857;23;;ALL;DU VIVIER;77468
9858;5;B;AV;DES CHENES;77514
9859;2;;RES;TROIS FORETS;78092
9860;13;;IMP;IMPASSE DE BETHEMONT;78466
9861;53;;RUE;DU GENERAL DE GAULLE;78498
9862;5;;RUE;DES SORBIERS;78498
9863;3;;RUE;LUCIEN SAMPAIX;78545
9864;18;;VLA;DE L EPI D OR;78545
9865;4;;RUE;HENRI RABOURDIN;78640
9866;2;;RUE;HENRI RABOURDIN;78640
9867;48;B;RUE;DU HAMEAU;78642
9868;5;;RTE;DES CULTURES;78650
9869;1;;RUE;MARCEL PAUL;79191
9870;1;;RUE;SIRE FIRMIN LEROUX;80021
9871;31;;RUE;DE SLOVAQUIE;80021
9872;22;;RUE;DE LA REPUBLIQUE;80164
9873;124;;RUE;RICHELIEU;83009
9874;458;;BD;BOIS MAURIN;83009
9875;42;;RUE;ROGER SALENGRO;83090
9876;9001;;RES;LES LAVANDES;83112
9877;74;;IMP;DES MAS DU SOLEIL;83123
9878;341;;RTE;DE LA GARE;83123
9879;220;;ALL;MAURICE BLANC;83126
9880;382;;AV;AUGUSTE RENOIR;83126
9881;9001;;CLOS;DES PECHEURS;83129
9882;117;;AV;LAZARE CARNOT;83137
9883;10;;RUE;DE LA BOURSE;84007
9884;24;;RTE;DU GOIS;85011
9885;8;;RUE;FOURIE;87085
9886;3;;RUE;DES FUSILLES DU 18 NOVEMBR;88413
9887;7;;RUE;JULES VERNE;89387
9888;6;;RUE;DES GROUAISONS;91021
9889;36;;AV;MAZARIN;91161
9890;19;;RES;LE PARC DE PETIT BOURG;91228
9891;5;;RUE;DE LA FERME DE BELLEVILLE;91272
9892;1;;PL;DES CHARBONNIERS;91312
9893;33;;RUE;PDT FRANCOIS MITTERRAND;91345
9894;60;E;CHE;DE LA GARENNE;91457
9895;72;;AV;DE VERDUN;91479
9896;185;;RTE;DE LONGPONT;91549
9897;12;;RUE;GAUGUIN;91589
9898;55;;AV;DU GENERAL LECLERC;92014
9899;54;;RUE;DE COLOMBES;92026
9900;1;;RUE;FOUCHER LEPELLETIER;92040
9901;2;;CHE;DE BRETAGNE;92040
9902;16;;RUE;EMILE ZOLA;92046
9903;20;;RUE;DES FUSILLES;92062
9904;27;;RUE;MARIUS JACOTOT;92062
9905;9;;RUE;CHANTECOQ;92062
9906;151;;BD;HENRI SELLIER;92073
9907;79;;RUE;DES BAS ROGERS;92073
9908;116;;RUE;CARNOT;92073
9909;109;;AV;VICTOR HUGO;93001
9910;107;;AV;HENRI BARBUSSE;93027
9911;105;;AV;HENRI BARBUSSE;93027
9912;116;;AV;MAL DE LATTRE DE TASSIGNY;93045
9913;69;;AV;VICTOR HUGO;93049
9914;30;;RUE;LOUIS BLANC;93061
9915;4;;RUE;DENFERT ROCHEREAU;93066
9916;79;;AV;DU GEN CHARLES DE GAULLE;93074
9917;9;;RUE;BERTHOLLET;94003
9918;44;;RUE;CAMILLE DESMOULINS;94022
9919;98;;AV;MAL DE LATTRE DE TASSIGNY;94028
9920;73;T;RUE;MARCEL ET JACQUES GAUCHER;94033
9921;1;;ALL;DE BIEVRES;94034
9922;13;;RUE;TRUILLOT;94041
9923;39;;RUE;DELAPORTE;94046
9924;5;;RUE;PASTEUR;94052
9925;89;;AV;LAMARTINE;94058
9926;117;;AV;MAURICE BERTEAUX;94059
9927;14;;AV;DU MIDI;94068
9928;42;;AV;DE BONNEUIL;94068
9929;37;;AV;DES FALONNIERES;94068
9930;50;;AV;DU FORT;94071
9931;1;;RUE;DU PAVE DE GRIGNON;94073
9932;4;;AV;CHARLES BAUDELAIRE;94078
9933;8;;RUE;DE PARIS;94078
9934;22;;BD;STALINGRAD;94081
9935;15;;RUE;DE RETHONDES;95018
9936;5;;RUE;SIMONE LE DANOIS;95039
9937;18;;RUE;DE GASCOGNE;95091
9938;56;;AV;DE PARIS;95313
9939;2;;ALL;DU 19 MARS 1962;95585
9940;46;;RUE;DE BESSANCOURT;95607
9941;4;;MAIL;MENDES FRANCE;95637
9942;30;;RUE;DE VERSOIX;1160
9943;13;;RUE;VINCHON;2408
9944;15;;RUE;DU CHANGE;2408
9945;7009;;;ADRECH DE CHAUVET;4006
9946;7102;;RTE;DU LAC;4079
9947;320;;AV;DU DCT BERNARD FOUSSIER;4112
9948;5154;;RUE;DE LA FERRAILLE;4151
9949;;;RES;LES MELEZES;4226
9950;5183;;;L ADROIT D'ABRIES;5001
9951;5318;;;MERLETTE;5096
9952;1;;AV;DES ANGLAIS;6029
9953;11;;VCHE;VIEUX CHE DE MOUGINS;6030
9954;42;;BD;SADI CARNOT;6030
9955;14;;BD;DU DOC ROUX;6057
9956;2057;;BD;JEANNE D ARC;6079
9957;108;;;VAL DU CAREI;6083
9958;32;;RUE;LONGUE;6083
9959;173;;CHE;DES CIGALES;6084
9960;20;;AV;CHATEAU DE LA TOUR;6088
9961;24;;AV;AUGUSTE BERCY;6088
9962;20;;AV;VILLEBOIS MAREUIL;6088
9963;3;;RUE;LOUIS BLERIOT;6088
9964;53;;BD;DU 8 MAI 1945;6114
9965;21;;RUE;CLEMENT BEL;6155
9966;15;;RUE;DU CHATEAU VIEUX;7019
9967;265;;;LA PASTOURELLE;7186
9968;16;;RUE;MARC SAUZET;7324
9969;21;;RUE;PIERRE BEREGOVOY;8105
9970;12;;RUE;BEGAND;10387
9971;19;;RES;LES AMIRANTES;11170
9972;59;;RES;LE LAGON BLEU;11266
9973;69;;RUE;DE LA REPUBLIQUE;13005
9974;9001;;;GRP PROVENCE AVE VERDUN;13005
9975;998;;AV;EMILE RIPERT;13028
9976;6;;RUE;COMMANDANT MAGES;13201
9977;17;;RUE;PLUMIER;13202
9978;7;;RUE;RICARD;13203
9979;22;;RUE;TOUSSAINT;13203
9980;15;;RUE;SAINT BRUNO;13204
9981;13;;ALL;ALBENIZ;13208
9982;367;;AV;DU PRADO;13208
9983;217;;AV;DE MAZARGUES;13208
9984;107;;AV;DE LA CAPELETTE;13210
9985;47;;CHE;DE LA VALBARELLE ST MARCEL;13210
9986;47;;AV;DES TROIS LUCS;13212
9987;54;;AV;COROT;13213
9988;3;;AV;MARIGNY;13214
9989;100;;CHE;ST ANTOINE A ST JOSEPH;13215
9990;1;;BD;ROGER CHIEUSSE;13216
9991;67;;PARC;PRL DE LA VALLEE D AUGE;14229
9992;1;;RUE;DE BEUZEVAL;14338
9993;2;;RUE;BLANLOEIL;17415
9994;10;;RUE;DE GOUEDIC;22278
9995;45;;RUE;THOMAS EDISON;24053
9996;4;;RUE;MALAUTIERE;26114
9997;53;;GR;GRANDE RUE;26362
9998;13;;RUE;SALVADOR ALLENDE;28085
9999;54;;ALL;DE PROVENCE;28279
10000;8;;RUE;GEORGES MELOU;29019
10001;30;;ALL;SAINT FRANCOIS;29254
10002;9;;RUE;BACHALAS;30189
10003;;;;CHARLARY;31462
10004;4;;RUE;DES MURIERS;31506
10005;26;;AV;JEAN CHAUBET;31555
10006;292;;AV;DE FRONTON;31555
10007;22;;RUE;PASTEUR;33003
10008;206;;BD;DE LA PLAGE;33009
10009;135;;RUE;GEORGES CLEMENCEAU;33051
10010;14;;AV;JEAN BOUSSARD;33058
10011;36;;ALL;EUGENE DELACROIX;33063
10012;90;;CRS;DE L YSER;33063
10013;108;B;CRS;SAINT LOUIS;33063
10014;15;;RUE;DES LENDEMAINS;33063
10015;1;A;RUE;MAURICE RAVEL;33200
10016;2415;;HAM;LA BOUCANE;33214
10017;24;;RUE;GEORGES JEROME DURET;33249
10018;9001;;RUE;DES GRAVIERES;33249
10019;3;;RUE;DES OLYMPIADES;33281
10020;128;;AV;DE LA SOMME;33281
10021;12;;RUE;DES RESEDAS;33318
10022;26;;CRS;GAMBETTA;33435
10023;140;;RUE;ROBESPIERRE;33522
10024;38;;RUE;PIERRE MAGNOL;34145
10025;4;;RUE;ROUGET DE LISLE;34301
10026;21;;RUE;DU CHANOINE ROSSIGNOL;35136
10027;3;;RUE;DAUPHINE;35288
10028;6;;SQ;MANTEGNA;37261
10029;62;;CHE;DE LA MOIDIEU;38045
10030;4;;AV;DES FTPF;38151
10031;20;;RUE;AIME BEREY;38185
10032;458;;RUE;PAUL LANGEVIN;38562
10033;21;;RUE;DES CAPUCINS;39300
10034;1789;C;;NOTRE DAME;40065
10035;;;QUAI;DE LA PECHERIE;40065
10036;4;;ALL;DES BERGES LANDAISES;40065
10037;2;;RUE;DOUSSEAU;40065
10038;320;;RUE;DES PELERINS;40283
10039;227;;BD;DE LA DUNE;40304
10040;94;;AV;DU TOURING CLUB;40304
10041;12;;ALL;DES PRUNUS;40312
10042;157;;RES;DE L OCEAN;40328
10043;253;;RUE;DE LA CONDAMINE;42093
10044;46;;RUE;VICTOR HUGO;42127
10045;26;;RUE;PAUL LANGEVIN;42183
10046;20;;RUE;DE LA LIBERATION;42183
10047;51;;RUE;SIBERT;42207
10048;4;;RUE;BERTHELOT;42207
10049;34;;RUE;EMILE LITTRE;42218
10050;25;;RTE;DU MAZET;43051
10051;3;B;AV;DU CONNETABLE;44055
10052;26;;RUE;DE LA MAINE;44088
10053;2;;RUE;DU VERGER;44120
10054;2;;PAS;DE LA LIBERATION;44184
10055;60;;AV;DE LA REPUBLIQUE;44184
10056;27;;AV;DES ERABLES;44186
10057;24;T;BD;MARIE STUART;45234
10058;69;;BD;DE LA LIBERTE;47001
10059;5004;;;AU PEINTRE;47128
10060;5051;;AV;DES THERMES;48027
10061;6;;RUE;ANNE, COMTE DE TOURVILLE;49007
10062;17;;RUE;DAINVILLE;49007
10063;23;;RUE;DU MARQUIS TURBILLY;49007
10064;61;;RUE;DE LA PICOTIERE;49007
10065;5;;RUE;GUY MOCQUET;50165
10066;7;;RUE;DE L ABBE BECQUEY;51108
10067;14;;RUE;SIMONE VEIL;51172
10068;64;;AV;JEAN JAURES;51230
10069;7;;RUE;DANTON;51474
10070;60;;RUE;DU GENERAL SERE DE RIVIERE;54174
10071;3;;RUE;RENE PICARD;54321
10072;119;;RUE;D ALSACE;54329
10073;18;;RUE;VERLAINE;54395
10074;28;;RUE;HANZELET;54431
10075;8;;ALL;DE CLERVAUX;54547
10076;31;;BD;CHARLES DE GAULLE;56055
10077;2;;RUE;LOUIS PERGAUD;58194
10078;34;;RUE;SADI CARNOT;59286
10079;204;;AV;SAINTE CECILE;59328
10080;130;;RUE;ROGER SALENGRO;59350
10081;45;;AV;SIMONE;59368
10082;4;;RUE;DU DOCTEUR CALMETTE;60159
10083;19;B;RUE;DE PARIS;60358
10084;;;;VALDAMPIERRE;60652
10085;202;;ALL;MARIEN PRE;69009
10086;6;B;AV;PIERRE SEMARD;69010
10087;18;;PL;DE LA PAIX;69028
10088;29;;RUE;ROYET;69034
10089;27;;AV;LAMARTINE;69044
10090;85;;AV;EDOUARD MILLAUD;69069
10091;34;;RUE;ANTOINE POMMEROL;69199
10092;44;;AV;CHARLES DE GAULLE;69204
10093;46;;AV;DE LA LIBERATION;69264
10094;11;;AV;DE L EUROPE;69286
10095;3;;RUE;BURDEAU;69381
10096;14;;RUE;D'ENGHIEN;69382
10097;64;;RUE;GUSTAVE COURTOIS;70428
10098;44;;RUE;PASTEUR;72223
10099;5629;;RES;MONT VALLON;73015
10100;31;;PL;EDMOND DESAILLOUD;74056
10101;146;;RUE;BELLEVUE;74256
10102;237;;RUE;SAINT MARTIN;75103
10103;8;;RUE;DES COUTURES SAINT GERVAIS;75103
10104;17;;RUE;DES ROSIERS;75104
10105;35;;BD;HENRI IV;75104
10106;31;;RUE;JUSSIEU;75105
10107;54;;RUE;MAZARINE;75106
10108;45;;AV;DE SEGUR;75107
10109;10;;RUE;QUENTIN BAUCHART;75108
10110;37;;BD;MALESHERBES;75108
10111;23;;RUE;DE LA FOLIE MERICOURT;75111
10112;126;;RUE;OBERKAMPF;75111
10113;8;;AV;JEAN AICARD;75111
10114;69;;BD;VINCENT AURIOL;75113
10115;93;;AV;DU GENERAL LECLERC;75114
10116;39;;RUE;DAGUERRE;75114
10117;1;;RUE;DU CLOS FEUQUIERES;75115
10118;99;;RUE;DE LONGCHAMP;75116
10119;40;;AV;FOCH;75116
10120;56;;RUE;DULONG;75117
10121;86;;RUE;TRUFFAUT;75117
10122;29;B;RUE;POUCHET;75117
10123;15;;RUE;DES CLOYS;75118
10124;44;;RUE;DU RUISSEAU;75118
10125;3;;RUE;LABAT;75118
10126;42;;RUE;D AUBERVILLIERS;75119
10127;142;;BD;DE LA VILLETTE;75119
10128;68;B;RUE;MANIN;75119
10129;44;;RUE;DE LA VILLETTE;75119
10130;12;;ALL;LOUISE LABE;75119
10131;68;;AV;SIMON BOLIVAR;75119
10132;4;;RUE;DES COURONNES;75120
10133;19;;PAS;BOUDIN;75120
10134;116;;RUE;DE MENILMONTANT;75120
10135;12;;PAS;DES SOUPIRS;75120
10136;95;;RUE;DES MARAICHERS;75120
10137;1207;;RTE;DE NEUFCHATEL;76108
10138;8;;RUE;JEAN METADIER;76276
10139;4;;RUE;BAT DE L ORGE;76341
10140;13;;PL;SAINT MARC;76540
10141;31;;RUE;D ELBEUF;76540
10142;75;;RUE;DES PEAULIERS;77024
10143;2;;SQ;DES PESSARDS;77067
10144;3;;SQ;DES ROSEAUX;77067
10145;1;B;RUE;DES CELESTINS;77079
10146;2;;RUE;DE LAGNY;77155
10147;10;;ALL;DES CATALPAS;77243
10148;1;;RUE;DU BOIS DU BRAY;77251
10149;2;;RUE;BOUCLE DES HESPERIDES;77268
10150;2;;RUE;LOUIS BRAILLE;77284
10151;2;;IMP;DU CURE MESLIER;77294
10152;40;;RUE;DE LA CHARBONNIERE;77307
10153;52;;AV;DE LA SOCIETE DES NATIONS;77307
10154;13;;ALL;DES DEMOISELLES;77333
10155;6;;RUE;DE LA VERRERIE;77350
10156;43;;AV;DE SEINE;77389
10157;74;;RUE;HONORE DAUMIER;77389
10158;43;;RUE;DE MONTCEAUX;77475
10159;23;;RUE;DE LA MARNE;77513
10160;18;;RUE;DES PLATANES;77514
10161;1;;CITE;LES CHATAIGNIERS;77514
10162;3;;RUE;MARCEL AYME;78124
10163;9;;RUE;DE LA VOIE POISSONNIERE;78146
10164;39;;RUE;LOUISE WEISS;78172
10165;1;;AV;PAUL CEZANNE;78208
10166;11;;RUE;GEORGES ENESCO;78297
10167;11;;RUE;DU TREMBLAY;78321
10168;6;;RUE;DES COUTURES;78335
10169;30;;RUE;DE LA MAIRIE;78337
10170;57;;RUE;HENRI RICHAUME;78418
10171;10;;RUE;MICHEL ANGE;78490
10172;34;;RUE;NATIONALE;78513
10173;9;;AV;PIERRE CURIE;78545
10174;4;;RUE;DE MANTES;78591
10175;3;;RUE;ALEXANDRA DAVID-NEEL;78621
10176;2;B;RUE;PIERRE SEMARD;78621
10177;28;;BD;DU ROI;78646
10178;14;;RUE;DE LA PAROISSE;78646
10179;28;;RUE;DE LA PAROISSE;78646
10180;132;;BD;CARNOT;78650
10181;170;;RUE;RIOLAN;80021
10182;1;;RUE;DU PHARE;80228
10183;38;;RUE;DES COTEAUX ENSOLEILLES;83009
10184;23;;AV;JEAN JAURES;83034
10185;9613;;;LES GRES ET LA DINDONNE;83069
10186;22;;RUE;ALPHONSE DAUDET;83069
10187;775;;AV;DE LA BAIE DES ISLES;83071
10188;440;;ALL;ANCIEN TRAIN DES PIGNES;83107
10189;9001;;RES;HOLIDAY;83119
10190;59;;AV;GENERAL LECLERC;83119
10191;9015;;AV;DU PORT DE PLAISANCE;83137
10192;282;;BD;LEON BOURGEOIS;83137
10193;145;;RUE;DU SAULE;84031
10194;284;;AV;DU COMTAT VENAISSIN;84031
10195;15;;RUE;DU CAPRICORNE;85226
10196;47;;RUE;DU GENERAL DE GAULLE;85234
10197;78;;AV;DE LIMOGES;87075
10198;7;;RUE;DES CHAMPS;88273
10199;12;;RUE;DES SALLES;89464
10200;13;B;RUE;DE CHEVANNES;91045
10201;56;;CHE;DE LA FERTE ALAIS;91085
10202;3;;RUE;JEAN FERRAT;91085
10203;31;;RUE;SERPENTE;91215
10204;68;T;BD;SAINT MICHEL;91223
10205;13;;RUE;SAINT MARTIN;91223
10206;5;;RUE;DE DRAVEIL;91326
10207;3;;RUE;DE MILLY;91386
10208;9;T;RUE;DU GENERAL LECLERC;91432
10209;21;;RUE;MARCEAU;91434
10210;15;A;RUE;JOLIOT CURIE;91533
10211;10;;ALL;MARIE MADELEINE FOURCADE;91549
10212;183;;RTE;DE CORBEIL;91549
10213;7;;RUE;CHABRIER;91570
10214;12;;RUE;JEAN JAURES;91659
10215;57;;BD;JEAN JAURES;92012
10216;48;;RUE;JP TIMBAUD;92026
10217;126;;AV;DE VERDUN;92040
10218;115;;RUE;JULES GUESDE;92044
10219;94;;RUE;MARIUS AUFAN;92044
10220;60;;RUE;PHILIPPE TRIAIRE;92050
10221;2;;RUE;BLAISE PASCAL;92060
10222;11;;AV;DE LA REPUBLIQUE;92063
10223;3;;RUE;DE LA MELONNIERE;92063
10224;6;;RUE;FERRAGUS;93001
10225;9001;;RES;VALLEE DES ANGES;93014
10226;15;;RUE;VILLOT;93027
10227;16;;RUE;DES ABRICOTIERS;93029
10228;49;;AV;GALLIENI;93031
10229;2;;PL;D OBERURSEL;93031
10230;4;;RUE;ROSA PARKS;93039
10231;23;B;RUE;DENIS COUTURIER;93048
10232;7;;RUE;DE LA MONTGOLFIERE;93051
10233;13;;AV;JEAN JAURES;93061
10234;2;;RUE;SAMSON;93066
10235;40;;RUE;PARMENTIER;93072
10236;11;;RUE;DES PAROUZETS;93072
10237;21;;AV;EDOUARD BRANLY;93078
10238;3;;ALL;DES COQUELICOTS;94004
10239;47;;AV;DE LA LIBERTE;94034
10240;6;;ALL;DE L OSERAIE;94034
10241;11;;RUE;DU MOULIN DE LA ROCHE;94037
10242;75;;RUE;MARAT;94041
10243;14;;AV;DU PROFESSEUR CADIOT;94046
10244;4;;AV;MARECHAL LYAUTEY;94052
10245;9;;RUE;JEAN MERMOZ;94054
10246;19;;RUE;DE LA STATION;94058
10247;3;;ALL;MOULIN DES CORBEAUX;94069
10248;57;;RUE;DES GABELLES;94071
10249;4;;AV;MONTRICHARD;94079
10250;199;;RUE;DIDEROT;94080
10251;4;;ALL;AUGUSTE RENOIR;94081
10252;5;;RUE;ROBERT BRANCHARD;95063
10253;2;;RUE;GUSTAVE FLAUBERT;95219
10254;97;B;AV;DIVISION LECLERC;95268
10255;44;;AV;DES ADAGES;95306
10256;1;;SQ;EDOUARD MANET;95351
10257;11;;AV;DU GENERAL DE GAULLE;95572
10258;4;;SQ;DES CHARDONNERETS;95580
10259;101;;ALL;DE CORMEILLES;95582
10260;51;;RUE;DE LA FLAGE;95675
10261;23;;RUE;DES JACINTHES;97411
10262;3;;RUE;TANNERIE;4166
10263;7113;;;LES SAGNES;4205
10264;6;;RUE;DES REMPARTS;5061
10265;83;;AV;DU MARECHAL JUIN;6029
10266;202;D;RES;LES ARENES;11202
10267;9;;RUE;JEAN MARC CATHALA;13202
10268;69;;AV;DU PT J F KENNEDY;14715
10269;34;;RUE;SAINT LAURENT;38185
10270;40;;PL;JOSEPH PANCAUT;40192
10271;19;;BD;MARITIME;50031
10272;6874;;RES;LES GWENANS;56078
10273;10;;RUE;JEAN JAURES;62037
10274;7;;PL;RENE BINET;76575
10275;6;;AV;DE LA COTE DE LUMIERE;85307
10276;15;;RUE;DE LA GRANDE FONTAINE;95205
10277;9;;RUE;DE LA FIDELITE;75110
10278;27;;RUE;DES VERGERS;1419
10279;36;;AV;HENRI JAUBERT;4070
10280;38;;RUE;FRANCOIS CHABAS;5023
10281;25;;RUE;PASTEUR;5023
10282;2;A;RUE;MARTYRS RESISTANCE;6012
10283;54;;AV;JEAN MERMOZ;6030
10284;401;;ALL;JACQUES CARTIER;6079
